2019-05-29 09:01:56,746 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:64700
2019-05-29 09:01:56,746 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@941] - Client attempting to renew session 0x10004107c8e0001 at /127.0.0.1:64700
2019-05-29 09:01:56,746 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@693] - Established session 0x10004107c8e0001 with negotiated timeout 30000 for client /127.0.0.1:64700
2019-05-29 09:06:38,193 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10004107c8e0001, likely client has closed socket
2019-05-29 09:06:38,193 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:64700 which had sessionid 0x10004107c8e0001
2019-05-29 09:06:39,068 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:64709
2019-05-29 09:06:39,068 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@941] - Client attempting to renew session 0x10004107c8e0001 at /0:0:0:0:0:0:0:1:64709
2019-05-29 09:06:39,068 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@693] - Established session 0x10004107c8e0001 with negotiated timeout 30000 for client /0:0:0:0:0:0:0:1:64709
2019-05-29 09:56:56,505 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10004107c8e0001, likely client has closed socket
2019-05-29 09:56:56,506 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /0:0:0:0:0:0:0:1:64709 which had sessionid 0x10004107c8e0001
2019-05-29 09:56:57,455 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:49210
2019-05-29 09:56:57,455 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@941] - Client attempting to renew session 0x10004107c8e0001 at /127.0.0.1:49210
2019-05-29 09:56:57,455 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@693] - Established session 0x10004107c8e0001 with negotiated timeout 30000 for client /127.0.0.1:49210
